mmsi_1,mmsi_2,start_time,end_time,duration_min,lat,lon
525002084,525300391,2024-11-19 12:26:00+00:00,2024-12-13 17:00:00+00:00,40,-5.965685724637681,105.9735481521739
525002086,525002086,2024-11-04 21:44:00+00:00,2024-12-30 08:43:00+00:00,196,-5.958147899659863,105.98468037414968
525002086,525004089,2024-06-07 19:30:00+00:00,2024-11-06 21:00:00+00:00,212,-5.954833313953488,105.98789001550387
525002086,525006235,2024-06-07 16:00:00+00:00,2024-08-03 10:00:00+00:00,36,-5.9556744907407415,105.98633261574075
525002086,525007232,2024-07-15 21:00:00+00:00,2024-09-28 06:00:00+00:00,213,-5.949140696400627,105.99130691705793
525002086,525007392,2024-07-07 16:00:00+00:00,2024-12-30 19:53:00+00:00,75,-5.956156455696203,105.98224303797468
525002086,525010222,2024-11-08 17:13:00+00:00,2024-11-15 02:39:00+00:00,84,-5.955636172566371,105.98617962389379
525002086,525010301,2024-11-13 09:26:00+00:00,2024-12-02 21:31:00+00:00,46,-5.95865468553459,105.9824773427673
525002086,525012215,2024-06-07 19:30:00+00:00,2024-06-27 07:00:00+00:00,85,-5.953070333333335,105.98574087254903
525002086,525015375,2024-07-14 08:00:00+00:00,2024-09-01 19:00:00+00:00,49,-5.951507193877551,105.98371877551021
525002086,525015381,2024-06-07 19:30:00+00:00,2024-12-24 07:52:00+00:00,116,-5.9570649506578945,105.98687465460524
525002086,525015491,2024-06-07 16:00:00+00:00,2024-11-18 06:13:00+00:00,668,-5.9543191591251885,105.98709354638008
525002086,525015817,2024-08-04 07:00:00+00:00,2024-11-14 17:39:00+00:00,60,-5.961190866228071,105.98449619517544
525002086,525015932,2024-06-07 16:00:00+00:00,2024-11-14 12:39:00+00:00,195,-5.955326597222222,105.98621101242689
525002086,525018198,2024-11-05 21:52:00+00:00,2024-11-09 08:52:00+00:00,75,-5.961077233333333,105.9860479888889
525002086,525021037,2024-06-18 15:00:00+00:00,2024-12-03 11:39:00+00:00,149,-5.955450843373494,105.98647610441768
525002086,525022100,2024-06-10 02:30:00+00:00,2024-08-08 10:00:00+00:00,104,-5.955509487179487,105.98679918269232
525002086,525022304,2024-06-08 08:30:00+00:00,2024-12-03 15:13:00+00:00,94,-5.957028455882354,105.98264621732025
525002086,525022305,2024-10-15 06:30:00+00:00,2024-11-04 01:30:00+00:00,37,-5.957445833333334,105.9832359009009
525002086,525022310,2024-06-12 05:00:00+00:00,2024-09-03 14:02:00+00:00,48,-5.956612465277778,105.98509239583335
525002086,525022330,2024-06-07 22:00:00+00:00,2024-11-18 05:00:00+00:00,421,-5.955323336550837,105.98549135456885
525002086,525023144,2024-06-10 21:30:00+00:00,2024-11-17 13:00:00+00:00,301,-5.9558268259162315,105.98534917321118
525002086,525024001,2024-06-07 22:00:00+00:00,2024-12-16 08:26:00+00:00,431,-5.955625189114391,105.98315699261993
525002086,525024056,2024-06-17 16:30:00+00:00,2024-11-16 16:31:00+00:00,230,-5.953571953828829,105.98486498873875
525002086,525024157,2024-08-23 03:00:00+00:00,2024-12-30 08:43:00+00:00,58,-5.960476953125,105.98662733072916
525002086,525100336,2024-06-17 15:04:00+00:00,2024-11-15 19:00:00+00:00,223,-5.955631821983274,105.98507146057348
525002086,525100375,2024-07-01 01:00:00+00:00,2024-11-10 16:00:00+00:00,166,-5.957562039262821,105.97877538060897
525002086,525100493,2024-07-03 13:30:00+00:00,2024-12-25 12:35:00+00:00,216,-5.956263760775863,105.98312817887931
525002086,525100582,2024-06-17 09:00:00+00:00,2024-12-24 06:26:00+00:00,415,-5.956890439364461,105.98550592250324
525002086,525100600,2024-06-07 16:00:00+00:00,2024-11-15 08:13:00+00:00,555,-5.953443430047694,105.98883584658188
525002086,525100688,2024-06-11 09:02:00+00:00,2024-09-18 03:00:00+00:00,42,-5.949366964285715,105.98492200396825
525002086,525100695,2024-06-11 10:30:00+00:00,2024-11-16 07:52:00+00:00,239,-5.95423780883919,105.98803435569755
525002086,525100777,2024-06-10 21:30:00+00:00,2024-12-30 05:52:00+00:00,344,-5.956148495979531,105.98796249086257
525002086,525100805,2024-06-19 23:08:00+00:00,2024-10-16 16:00:00+00:00,37,-5.948978918918918,105.98702081081082
525002086,525200031,2024-07-14 08:30:00+00:00,2024-12-27 18:31:00+00:00,184,-5.9561722989766075,105.98757872076023
525002086,525200126,2024-09-14 10:12:00+00:00,2024-10-19 07:30:00+00:00,97,-5.954369501718213,105.98684310137457
525002086,525200335,2024-06-12 18:30:00+00:00,2024-11-18 06:13:00+00:00,526,-5.958998163900414,105.98463766021207
525002086,525200374,2024-06-27 05:30:00+00:00,2024-12-03 11:00:00+00:00,120,-5.956081936450838,105.9838832553957
525002086,525201093,2024-06-07 16:31:00+00:00,2024-09-28 06:00:00+00:00,249,-5.951982710843374,105.9885623025435
525002086,525301024,2024-09-14 16:00:00+00:00,2024-09-28 05:30:00+00:00,52,-5.949719919871796,105.99165948717948
525002086,525400839,2024-06-10 02:01:00+00:00,2024-12-24 07:31:00+00:00,346,-5.953038307067813,105.98487076886343
525002086,525701487,2024-09-03 23:36:00+00:00,2024-11-14 09:39:00+00:00,82,-5.9544854214559395,105.9878173850575
525002086,625005399,2024-08-07 00:30:00+00:00,2024-11-15 22:31:00+00:00,232,-5.9516672868217055,105.99096743863049
525002087,525015868,2024-06-17 06:30:00+00:00,2024-09-02 10:30:00+00:00,44,-5.88205346590909,105.89873255681819
525002087,525016714,2024-08-26 20:30:00+00:00,2024-10-13 22:00:00+00:00,244,-5.94945094262295,105.96544688183059
525002087,525200126,2024-07-01 15:30:00+00:00,2024-10-31 19:00:00+00:00,44,-5.932700492424242,105.95268714015153
525002087,525300391,2024-06-05 04:02:00+00:00,2024-10-03 17:31:00+00:00,57,-5.952362222222223,105.96252692982455
525003465,525003465,2024-11-05 00:00:00+00:00,2024-12-30 23:45:00+00:00,108,-5.916728919753087,105.9260493595679
525003465,525004089,2024-06-05 07:00:00+00:00,2024-12-04 09:00:00+00:00,89,-5.944450787037035,105.96760779320991
525003465,525005177,2024-06-03 09:30:00+00:00,2024-12-23 16:00:00+00:00,48,-5.929006235632184,105.98102268678163
525003465,525006222,2024-06-20 07:01:00+00:00,2024-12-04 15:52:00+00:00,137,-5.9289989705882356,105.97227245642702
525003465,525006235,2024-06-01 02:30:00+00:00,2024-08-27 02:00:00+00:00,71,-5.9509749530516425,105.98431245305166
525003465,525007392,2024-07-12 11:00:00+00:00,2024-12-03 00:00:00+00:00,49,-5.942206121212123,105.97077468181817
525003465,525012215,2024-06-01 01:00:00+00:00,2024-07-20 10:00:00+00:00,48,-5.951721215277779,105.98606914930555
525003465,525015375,2024-06-01 01:00:00+00:00,2024-12-19 09:39:00+00:00,46,-5.937362990196077,105.98534397058826
525003465,525015377,2024-06-02 15:30:00+00:00,2024-12-23 10:13:00+00:00,46,-5.919728107638889,105.94978638888888
525003465,525015407,2024-08-11 14:30:00+00:00,2024-12-19 17:27:00+00:00,34,-5.921944236111111,105.9949250925926
525003465,525015491,2024-06-01 00:00:00+00:00,2024-12-18 03:01:00+00:00,48,-5.938177361111111,105.98464374999999
525003465,525015868,2024-06-02 09:30:00+00:00,2024-12-27 05:00:00+00:00,61,-5.925049964285714,105.96537233333333
525003465,525019408,2024-06-22 05:01:00+00:00,2024-12-07 17:00:00+00:00,89,-5.929229487179487,105.97648871794871
525003465,525019409,2024-06-11 16:00:00+00:00,2024-10-31 21:32:00+00:00,40,-5.924289916666666,105.97176141666668
525003465,525019467,2024-06-14 08:30:00+00:00,2024-12-07 16:39:00+00:00,129,-5.929147476190476,105.97285426190476
525003465,525019468,2024-06-01 21:00:00+00:00,2024-12-18 09:13:00+00:00,76,-5.931802368421053,105.97892985745614
525003465,525021421,2024-06-10 03:00:00+00:00,2024-12-14 13:26:00+00:00,63,-5.926826502525252,105.95684268939394
525003465,525022100,2024-06-01 01:30:00+00:00,2024-07-19 22:30:00+00:00,36,-5.952094004629629,105.9867655324074
525003465,525022300,2024-06-04 04:00:00+00:00,2024-12-20 01:00:00+00:00,109,-5.932869925595237,105.9804648735119
525003465,525022330,2024-06-01 01:00:00+00:00,2024-12-02 20:13:00+00:00,90,-5.942287908163266,105.97452067176872
525003465,525024001,2024-06-04 18:30:00+00:00,2024-12-22 15:31:00+00:00,57,-5.937233849206348,105.96716944444444
525003465,525024295,2024-06-03 01:00:00+00:00,2024-12-22 20:52:00+00:00,160,-5.928327346743295,105.9732813697318
525003465,525100493,2024-06-01 20:30:00+00:00,2024-09-16 13:31:00+00:00,32,-5.92291359375,105.97807385416667
525003465,525100633,2024-07-17 17:00:00+00:00,2024-12-11 15:13:00+00:00,108,-5.929758163580248,105.96169222993828
525003465,525119018,2024-06-11 15:30:00+00:00,2024-12-18 09:13:00+00:00,65,-5.927003547979798,105.97579704545456
525003465,525200031,2024-06-02 10:00:00+00:00,2024-11-27 10:13:00+00:00,113,-5.930376069321535,105.97679072271386
525003465,525200126,2024-06-01 20:30:00+00:00,2024-09-11 05:00:00+00:00,36,-5.924449421296297,105.97344428240741
525003465,525701439,2024-08-09 12:30:00+00:00,2024-12-14 01:13:00+00:00,31,-5.929279192708333,105.99499578125001
525004089,525004089,2024-11-04 21:21:00+00:00,2024-12-19 21:00:00+00:00,111,-5.95344716966967,105.9706199324324
525004089,525006222,2024-08-30 22:00:00+00:00,2024-11-08 06:26:00+00:00,39,-5.9242052923976605,105.95826106725146
525004089,525006235,2024-06-04 11:30:00+00:00,2024-11-27 10:13:00+00:00,279,-5.950781305469557,105.98951086429308
525004089,525007232,2024-06-04 08:01:00+00:00,2024-11-27 10:13:00+00:00,206,-5.947838265379113,105.99073699570816
525004089,525010222,2024-11-26 18:26:00+00:00,2024-11-27 08:52:00+00:00,33,-5.9513888492063485,105.98820916666666
525004089,525015375,2024-06-19 10:26:00+00:00,2024-12-19 15:52:00+00:00,177,-5.949269075757576,105.9856732992424
525004089,525015381,2024-09-14 10:49:00+00:00,2024-12-17 20:26:00+00:00,46,-5.954619302721089,105.98411210884353
525004089,525015491,2024-06-05 17:00:00+00:00,2024-12-09 12:39:00+00:00,305,-5.951531925105486,105.99044881592826
525004089,525015932,2024-06-04 08:31:00+00:00,2024-11-27 10:14:00+00:00,208,-5.952553190586419,105.98890888888889
525004089,525021037,2024-06-07 03:30:00+00:00,2024-11-27 10:13:00+00:00,337,-5.9497767320261445,105.99163658905229
525004089,525021421,2024-06-01 22:30:00+00:00,2024-12-05 08:31:00+00:00,57,-5.947093084795322,105.97908660818715
525004089,525022100,2024-07-20 14:32:00+00:00,2024-07-25 23:15:00+00:00,129,-5.951607151162791,105.99167833333334
525004089,525022305,2024-10-15 05:30:00+00:00,2024-10-16 16:00:00+00:00,37,-5.958023108108108,105.98523545045045
525004089,525022330,2024-06-02 13:00:00+00:00,2024-12-11 10:31:00+00:00,257,-5.957408881355932,105.97956739830508
525004089,525023144,2024-06-04 08:01:00+00:00,2024-11-05 18:00:00+00:00,191,-5.95241238600629,105.98788825471698
525004089,525024001,2024-06-05 05:30:00+00:00,2024-11-27 10:13:00+00:00,271,-5.953386363636363,105.98720104377105
525004089,525024056,2024-06-22 08:02:00+00:00,2024-11-19 12:32:00+00:00,37,-5.91278177927928,105.92171515765764
525004089,525100336,2024-10-16 13:31:00+00:00,2024-12-16 20:00:00+00:00,141,-5.9525100043402785,105.98419988715278
525004089,525100493,2024-07-20 14:07:00+00:00,2024-12-01 08:13:00+00:00,103,-5.954346763754044,105.98634616504853
525004089,525100582,2024-06-04 12:00:00+00:00,2024-11-01 03:00:00+00:00,120,-5.954253020833334,105.98798675694447
525004089,525100600,2024-06-05 17:00:00+00:00,2024-11-06 21:00:00+00:00,469,-5.9506421124031,105.98985083685695
525004089,525100688,2024-06-04 09:30:00+00:00,2024-11-27 06:26:00+00:00,63,-5.9507864153439165,105.99265505291005
525004089,525100695,2024-07-20 14:32:00+00:00,2024-11-05 18:00:00+00:00,337,-5.950750378378379,105.98800420045045
525004089,525100777,2024-06-09 07:00:00+00:00,2024-09-09 10:00:00+00:00,35,-5.95133773809524,105.99250923809524
525004089,525108007,2024-12-09 12:00:00+00:00,2024-12-11 10:00:00+00:00,30,-5.9624417792792785,105.9818302027027
525004089,525200031,2024-06-05 13:30:00+00:00,2024-12-19 19:03:00+00:00,189,-5.955402081497798,105.98545826725403
525004089,525200126,2024-07-17 21:00:00+00:00,2024-12-09 12:39:00+00:00,110,-5.951432920353982,105.9793315117994
525004089,525200335,2024-07-28 03:00:00+00:00,2024-09-28 01:00:00+00:00,76,-5.94294649122807,105.96891188596491
525004089,525200374,2024-06-27 16:30:00+00:00,2024-11-05 18:00:00+00:00,115,-5.952013685636856,105.98742023712737
525004089,525201093,2024-06-04 09:30:00+00:00,2024-12-09 12:39:00+00:00,189,-5.951511421052631,105.98805783333333
525004089,525300391,2024-10-20 09:00:00+00:00,2024-12-20 00:39:00+00:00,30,-5.961015944444444,105.97722080555555
525004089,525300471,2024-06-04 10:00:00+00:00,2024-11-27 10:14:00+00:00,62,-5.949533790322582,105.9937521908602
525004089,525400839,2024-07-10 15:00:00+00:00,2024-12-20 01:00:00+00:00,147,-5.954387851731602,105.9836011417749
525004089,525701487,2024-07-20 09:30:00+00:00,2024-09-28 19:01:00+00:00,37,-5.953540608108109,105.98632882882882
525004089,625005399,2024-06-05 05:30:00+00:00,2024-11-27 08:13:00+00:00,236,-5.949291311188811,105.99331625291376
525004089,636019957,2024-10-12 23:00:00+00:00,2024-10-15 14:00:00+00:00,36,-5.961595787037037,105.98281159722222
525005077,525005077,2024-11-12 06:00:00+00:00,2024-11-17 16:00:00+00:00,67,-5.950085833333333,105.99594047263683
525005077,525007232,2024-09-21 00:00:00+00:00,2024-11-17 16:13:00+00:00,308,-5.9476879225077885,105.99430683216511
525005077,525015491,2024-11-12 15:39:00+00:00,2024-11-17 08:26:00+00:00,284,-5.950166067708333,105.99159758213139
525005077,525021037,2024-09-20 16:00:00+00:00,2024-11-17 16:13:00+00:00,392,-5.94847725700656,105.99479959004175
525005077,525100600,2024-09-27 21:30:00+00:00,2024-11-15 05:52:00+00:00,199,-5.95154319345238,105.9931921279762
525005077,525100688,2024-09-20 16:00:00+00:00,2024-11-15 18:31:00+00:00,47,-5.947415296610169,105.99541457627119
525005077,525100695,2024-11-15 09:00:00+00:00,2024-11-17 16:13:00+00:00,174,-5.9513391162634415,105.99508941868278
525005077,525100777,2024-11-12 05:52:00+00:00,2024-11-17 16:00:00+00:00,168,-5.952126781609196,105.99310388290228
525005077,525201093,2024-09-28 08:00:00+00:00,2024-11-16 15:31:00+00:00,90,-5.948758438320209,105.99274240157479
525005077,525300471,2024-11-12 06:00:00+00:00,2024-11-16 18:00:00+00:00,137,-5.948905963541667,105.99598724392361
525005077,525701487,2024-11-12 05:52:00+00:00,2024-11-14 06:00:00+00:00,84,-5.950048254985756,105.99303220085469
525005077,625005399,2024-11-13 17:39:00+00:00,2024-11-17 16:13:00+00:00,161,-5.949679368686868,105.99556852813852
525005177,525005177,2024-11-04 21:56:00+00:00,2024-12-30 17:00:00+00:00,270,-5.91693074691358,105.93632923148147
525005177,525006222,2024-06-24 13:30:00+00:00,2024-12-29 14:39:00+00:00,296,-5.92840224863388,105.98066099726776
525005177,525007392,2024-06-03 10:00:00+00:00,2024-11-26 12:27:00+00:00,46,-5.933497753623189,105.99781740942029
525005177,525012335,2024-12-11 10:52:00+00:00,2024-12-11 22:01:00+00:00,59,-5.951663560606061,105.95377870129872
525005177,525015375,2024-06-10 16:00:00+00:00,2024-12-15 02:52:00+00:00,45,-5.920867690972223,105.96502319444444
525005177,525015377,2024-06-11 06:30:00+00:00,2024-12-15 05:00:00+00:00,114,-5.920684831871345,105.96811015350877
525005177,525015491,2024-06-01 22:30:00+00:00,2024-12-18 15:26:00+00:00,44,-5.933439925925927,105.99775866666666
525005177,525015868,2024-06-02 09:00:00+00:00,2024-12-27 10:31:00+00:00,242,-5.925719433333333,105.97404090333335
525005177,525016714,2024-11-25 13:26:00+00:00,2024-12-22 16:52:00+00:00,48,-5.957250710382515,105.95896113387977
525005177,525019408,2024-06-20 10:00:00+00:00,2024-12-05 21:27:00+00:00,334,-5.928854626865672,105.97661407711442
525005177,525019409,2024-06-05 18:00:00+00:00,2024-10-25 10:31:00+00:00,295,-5.929309415254237,105.97446057062146
525005177,525019467,2024-06-05 19:00:00+00:00,2024-12-22 18:13:00+00:00,475,-5.922950350968188,105.96226857538036
525005177,525019468,2024-06-07 01:00:00+00:00,2024-09-05 00:02:00+00:00,76,-5.93099576754386,105.9795634758772
525005177,525021421,2024-06-23 12:30:00+00:00,2024-12-18 05:04:00+00:00,118,-5.897481478696742,105.92716961152884
525005177,525022300,2024-06-02 13:30:00+00:00,2024-12-30 06:39:00+00:00,49,-5.932129783333334,105.99300658333331
525005177,525024001,2024-06-13 18:00:00+00:00,2024-12-18 22:26:00+00:00,31,-5.930045714285714,105.98306888095236
525005177,525024056,2024-06-28 08:30:00+00:00,2024-12-23 20:52:00+00:00,142,-5.835951734104046,105.82665344894026
525005177,525024295,2024-06-01 02:30:00+00:00,2024-12-24 14:00:00+00:00,647,-5.929448405521783,105.97911163753798
525005177,525100493,2024-06-08 23:30:00+00:00,2024-12-26 23:52:00+00:00,30,-5.9306222135416675,105.98890067708334
525005177,525100633,2024-07-17 15:00:00+00:00,2024-12-17 14:03:00+00:00,893,-5.93272244289793,105.97446231798715
525005177,525119018,2024-06-01 03:00:00+00:00,2024-10-29 21:00:00+00:00,375,-5.927603237777777,105.98076626222223
525005177,525200335,2024-06-01 17:30:00+00:00,2024-12-13 21:26:00+00:00,58,-5.945544647887323,105.97591814553991
525005177,525300391,2024-06-19 09:30:00+00:00,2024-12-25 16:39:00+00:00,31,-5.926633229166667,105.97384812499999
525005177,525500603,2024-06-21 20:30:00+00:00,2024-12-30 21:52:00+00:00,65,-5.940989465020575,105.96985013374484
525005177,525701439,2024-07-10 15:00:00+00:00,2024-12-25 00:39:00+00:00,51,-5.942916163793103,105.98027675287356
525005199,525701581,2024-11-07 17:31:00+00:00,2024-11-09 00:00:00+00:00,41,-6.018519764150942,105.95441353773587
525005232,525005232,2024-11-09 00:32:00+00:00,2024-12-29 15:00:00+00:00,196,-5.95886087159864,105.95103617346939
525005232,525019293,2024-07-09 09:30:00+00:00,2024-09-08 12:01:00+00:00,31,-5.821119086021504,105.81031787634407
525005232,525020420,2024-06-06 14:00:00+00:00,2024-06-07 13:00:00+00:00,41,-5.967771707317073,105.95895032520326
525005232,525100375,2024-06-23 13:30:00+00:00,2024-12-17 09:06:00+00:00,87,-5.951934078947371,105.95762500877191
525005232,525119039,2024-10-09 09:00:00+00:00,2024-10-10 14:30:00+00:00,46,-5.966158079710146,105.95769614130435
525005232,525119158,2024-11-10 05:39:00+00:00,2024-11-11 18:00:00+00:00,30,-5.974047428571429,105.95721230952381
525005232,525200126,2024-06-17 09:00:00+00:00,2024-12-17 08:32:00+00:00,45,-5.906199351851851,105.90568862962962
525005232,525300391,2024-08-11 01:00:00+00:00,2024-12-29 01:54:00+00:00,33,-5.949439292929293,105.94275684343435
525005350,525400301,2024-11-27 02:16:00+00:00,2024-11-29 11:28:00+00:00,152,-5.891373667763157,105.99524101425439
525005350,525701025,2024-11-28 17:40:00+00:00,2024-11-29 12:39:00+00:00,31,-5.888870268817205,105.99281553763443
525006001,525006001,2024-11-14 02:00:00+00:00,2024-11-16 14:01:00+00:00,36,-6.008108935185185,105.96232706018519
525006001,525201423,2024-11-15 08:39:00+00:00,2024-11-17 04:39:00+00:00,41,-6.0064214484126985,105.96451573412699
525006001,525701581,2024-11-14 07:52:00+00:00,2024-11-17 10:26:00+00:00,43,-6.008490267295597,105.96078424528302
525006132,525007232,2024-06-01 00:00:00+00:00,2024-06-24 09:30:00+00:00,78,-5.945070128205129,105.99499594017095
525006132,525012215,2024-06-01 00:00:00+00:00,2024-06-04 07:30:00+00:00,62,-5.947452459677419,105.99295377688172
525006132,525023144,2024-06-01 19:00:00+00:00,2024-06-05 17:00:00+00:00,54,-5.946378981481481,105.99299945987653
525006132,525100582,2024-06-01 14:00:00+00:00,2024-06-24 09:30:00+00:00,47,-5.947739326241136,105.9946320567376
525006132,525100600,2024-06-01 00:00:00+00:00,2024-06-05 17:00:00+00:00,49,-5.946081411564626,105.9939662414966
525006132,525300471,2024-06-01 22:00:00+00:00,2024-06-09 07:31:00+00:00,43,-5.945899709302325,105.99615846899225
525006132,625005399,2024-06-01 00:30:00+00:00,2024-06-05 16:31:00+00:00,57,-5.94615201754386,105.99651694444444
525006134,525006134,2024-11-04 21:47:00+00:00,2024-12-26 22:31:00+00:00,54,-5.945306558641977,105.99539833333336
525006134,525007232,2024-06-07 07:30:00+00:00,2024-12-02 16:39:00+00:00,194,-5.945291922782875,105.99525589831805
525006134,525015491,2024-07-28 15:00:00+00:00,2024-12-27 01:32:00+00:00,66,-5.945774375000001,105.99378438541666
525006134,525021037,2024-06-07 07:30:00+00:00,2024-12-02 06:52:00+00:00,274,-5.946149307545368,105.99602321394462
525006134,525100600,2024-06-07 07:30:00+00:00,2024-12-27 01:32:00+00:00,44,-5.948455072463768,105.994170942029
525006134,525100688,2024-06-07 06:36:00+00:00,2024-12-03 00:22:00+00:00,68,-5.947211437198067,105.99581463768116
525006134,525200924,2024-07-21 07:30:00+00:00,2024-11-29 13:00:00+00:00,40,-5.9456980833333315,105.99434369999997
525006134,525300471,2024-06-07 07:01:00+00:00,2024-12-02 16:17:00+00:00,185,-5.945706535874439,105.99529031016442
525006134,525301024,2024-11-13 17:41:00+00:00,2024-12-02 05:28:00+00:00,41,-5.9465845652173925,105.99701217391303
525006134,525601211,2024-11-28 09:27:00+00:00,2024-12-03 09:52:00+00:00,49,-5.947345654761905,105.99770971726191
525006134,625005399,2024-06-07 07:30:00+00:00,2024-12-03 06:26:00+00:00,227,-5.946532546948357,105.9973106778169
525006222,525006222,2024-11-05 01:00:00+00:00,2024-12-29 09:00:00+00:00,206,-5.927330902103559,105.97345463592232
525006222,525015377,2024-06-25 06:30:00+00:00,2024-12-28 21:13:00+00:00,58,-5.890662728494624,105.91405998655915
525006222,525015868,2024-07-12 03:31:00+00:00,2024-12-23 13:39:00+00:00,297,-5.931279262536873,105.97490104473943
525006222,525019408,2024-06-22 05:01:00+00:00,2024-12-12 16:31:00+00:00,338,-5.929413359903382,105.9733402995169
525006222,525019409,2024-06-19 16:30:00+00:00,2024-12-30 12:13:00+00:00,311,-5.928620182207932,105.97458733654875
525006222,525019467,2024-06-29 03:30:00+00:00,2024-12-30 23:52:00+00:00,732,-5.929524992266048,105.97463362142307
525006222,525019468,2024-06-17 14:35:00+00:00,2024-12-16 07:26:00+00:00,215,-5.930943302611367,105.97682479646699
525006222,525022300,2024-10-07 20:30:00+00:00,2024-12-07 20:39:00+00:00,98,-5.927231454081633,105.97157161564624
525006222,525024056,2024-06-26 16:30:00+00:00,2024-12-29 14:26:00+00:00,32,-5.918027357142856,105.94712754761903
525006222,525024295,2024-06-15 22:02:00+00:00,2024-11-12 15:52:00+00:00,682,-5.929011635802469,105.97617389730641
525006222,525100375,2024-06-24 13:30:00+00:00,2024-12-14 23:03:00+00:00,51,-5.9257303594771225,105.99098393790852
525006222,525100633,2024-06-17 07:32:00+00:00,2024-12-25 19:01:00+00:00,491,-5.928994542801557,105.97520360894941
525006222,525100688,2024-06-25 17:30:00+00:00,2024-12-13 21:26:00+00:00,44,-5.928267537878788,105.9897228787879
525006222,525119018,2024-10-04 08:30:00+00:00,2024-12-18 17:00:00+00:00,299,-5.927921147403686,105.97759223827471
525006222,525200031,2024-06-25 18:00:00+00:00,2024-12-28 15:26:00+00:00,40,-5.927152020833333,105.98140195833332
525006222,525200126,2024-06-25 06:30:00+00:00,2024-12-14 10:26:00+00:00,39,-5.9049241071428575,105.94064624999999
525006222,525200335,2024-07-03 20:30:00+00:00,2024-12-13 21:26:00+00:00,37,-5.882448626126126,105.89660387387389
525006222,525200374,2024-07-06 12:00:00+00:00,2024-12-28 20:39:00+00:00,64,-5.922279558080807,105.96965545454546
525006222,525201093,2024-06-25 06:30:00+00:00,2024-12-26 21:39:00+00:00,42,-5.928230523255814,105.9949071124031
525006222,525400839,2024-06-28 15:30:00+00:00,2024-12-29 14:01:00+00:00,259,-5.9308541502809,105.97774919475656
525006222,525500603,2024-06-28 21:30:00+00:00,2024-12-29 03:13:00+00:00,92,-5.923564766355141,105.97090224299069
525006235,525006235,2024-11-04 21:44:00+00:00,2024-12-19 09:16:00+00:00,162,-5.947274789094651,105.98649738168724
525006235,525007232,2024-06-04 10:30:00+00:00,2024-11-27 16:39:00+00:00,655,-5.947909147853032,105.99138906042498
525006235,525007397,2024-06-23 06:30:00+00:00,2024-11-24 13:13:00+00:00,80,-5.951085737847222,105.98784385416666
525006235,525010222,2024-11-21 11:31:00+00:00,2024-12-18 13:27:00+00:00,218,-5.949772159863946,105.98737590476192
525006235,525010301,2024-11-05 07:00:00+00:00,2024-11-22 15:53:00+00:00,42,-5.951335136363636,105.99003537878788
525006235,525012215,2024-06-01 00:00:00+00:00,2024-07-11 18:30:00+00:00,178,-5.950503155430711,105.98804050093634
525006235,525015375,2024-06-01 00:00:00+00:00,2024-11-06 22:39:00+00:00,297,-5.947757200854701,105.98434997222223
525006235,525015381,2024-06-01 04:00:00+00:00,2024-11-25 09:33:00+00:00,35,-5.95267138888889,105.9896730769231
525006235,525015491,2024-06-05 17:00:00+00:00,2024-11-27 17:13:00+00:00,518,-5.950641852363414,105.98920775475753
525006235,525015932,2024-06-01 16:00:00+00:00,2024-11-27 17:13:00+00:00,356,-5.949426459899748,105.98613467209691
525006235,525019637,2024-06-03 00:30:00+00:00,2024-12-16 16:53:00+00:00,77,-5.9492480104166665,105.99159728125001
525006235,525021037,2024-06-06 15:30:00+00:00,2024-11-27 17:13:00+00:00,568,-5.948982047884704,105.9915161180846
525006235,525022100,2024-06-01 00:00:00+00:00,2024-08-04 14:30:00+00:00,199,-5.951766482412061,105.98650373115576
525006235,525022330,2024-06-01 00:00:00+00:00,2024-11-04 12:30:00+00:00,227,-5.952960704845815,105.98627249999998
525006235,525023144,2024-06-01 19:00:00+00:00,2024-11-22 15:00:00+00:00,341,-5.951122386363637,105.98856849153299
525006235,525024001,2024-06-02 21:00:00+00:00,2024-11-27 17:13:00+00:00,384,-5.951230919037199,105.98690680525164
525006235,525024056,2024-06-13 04:00:00+00:00,2024-12-25 23:40:00+00:00,174,-5.934251514756944,105.9627714670139
525006235,525100336,2024-06-13 15:00:00+00:00,2024-11-07 04:39:00+00:00,325,-5.950468777910686,105.98918016945773
525006235,525100375,2024-06-22 02:00:00+00:00,2024-10-26 07:30:00+00:00,49,-5.911532772108845,105.93369991496597
525006235,525100493,2024-06-01 00:00:00+00:00,2024-11-24 22:31:00+00:00,65,-5.952116547619047,105.98682786904763
525006235,525100582,2024-06-01 13:00:00+00:00,2024-12-16 22:39:00+00:00,225,-5.952684123563217,105.98917662715517
525006235,525100600,2024-06-01 00:00:00+00:00,2024-11-22 23:00:00+00:00,448,-5.949775544605808,105.98966669605808
525006235,525100688,2024-06-02 09:03:00+00:00,2024-12-13 05:00:00+00:00,108,-5.948841606060606,105.9923135
525006235,525100695,2024-06-15 13:30:00+00:00,2024-11-29 16:10:00+00:00,308,-5.9478487960526305,105.98454323464912
525006235,525100777,2024-06-01 14:30:00+00:00,2024-12-18 15:00:00+00:00,217,-5.949825774691358,105.99174804320988
525006235,525100805,2024-06-11 06:00:00+00:00,2024-08-27 19:00:00+00:00,67,-5.94299078358209,105.98147113184079
525006235,525200031,2024-06-05 17:00:00+00:00,2024-11-27 03:39:00+00:00,204,-5.950916162634408,105.9886685282258
