mmsi_1,mmsi_2,timestamp,lat_1,lon_1,lat_2,lon_2,sog_1,sog_2,distance_km,interaction_duration_min
525023080,525899371,2024-08-23 03:00:03+00:00,-6.10658,106.890935,-6.106646666666666,106.891305,0.0,0.0,8.810488071438336,0
525021134,525900926,2024-08-24 21:35:15+00:00,-6.106558333333333,106.89102666666666,-6.10646,106.89095333333333,0.0,0.0,0.013612351439374377,0
477174300,525300027,2024-08-25 13:00:19+00:00,-6.098465,106.912895,-6.098415,106.91319,0.0,0.0,5.704731309436235,0
477174300,525300027,2024-08-25 13:00:19+00:00,-6.098465,106.912895,-6.098415,106.91319,0.0,0.0,5.704731309436235,0
525006345,525020075,2024-08-28 07:30:06+00:00,-6.096975,106.901485,-6.097103333333333,106.90148,0.2,0.1,6.3285082672029604,0
525016718,525101451,2024-08-30 21:00:13+00:00,-6.095526666666666,106.95712666666667,-6.095545,106.95697,0.0,0.0,5.985257517240823,0
525016718,525101451,2024-08-30 21:00:13+00:00,-6.095526666666666,106.95712666666667,-6.095545,106.95697,0.0,0.0,5.985257517240823,0
525010182,525020039,2024-08-31 00:00:00+00:00,-6.094566666666666,106.9568,-6.094533333333334,106.95720166666666,0.0,0.0,9.415561322461377,0
525010182,525020039,2024-08-31 00:00:00+00:00,-6.094566666666666,106.9568,-6.094533333333334,106.95720166666666,0.0,0.0,9.415561322461377,0
525010182,525016718,2024-08-31 05:00:01+00:00,-6.096333333333333,106.95691666666667,-6.0959916666666665,106.956975,0.0,0.0,8.566532450683932,0
525010182,525016718,2024-08-31 05:00:01+00:00,-6.096333333333333,106.95691666666667,-6.0959916666666665,106.956975,0.0,0.0,8.566532450683932,0
525010182,525016718,2024-08-31 05:30:01+00:00,-6.096316666666667,106.95691666666667,-6.095981666666667,106.956965,0.0,0.0,9.111744005062054,0
525016718,525101451,2024-08-31 06:00:02+00:00,-6.096,106.95697,-6.095578333333333,106.95705666666667,0.0,0.0,9.71460369343771,0
525016718,525101451,2024-08-31 06:00:02+00:00,-6.096,106.95697,-6.095578333333333,106.95705666666667,0.0,0.0,9.71460369343771,0
525006377,525021171,2024-08-31 17:31:23+00:00,-6.095466666666667,106.95864166666667,-6.095458333333333,106.958555,0.0,0.0,0.18129339068354428,0
