mmsi_1,mmsi_2,start_time,end_time,duration_min,lat,lon
256741000,352986153,2024-09-30 01:32:00+00:00,2024-10-01 05:32:00+00:00,1680.0,-6.012834090909092,105.95429647727273
256741000,525015407,2024-10-04 06:35:00+00:00,2024-10-07 06:32:00+00:00,4317.0,-6.014483125,105.95650645833334
256741000,525016693,2024-09-25 05:32:00+00:00,2024-10-08 09:02:00+00:00,18930.0,-6.01412923076923,105.95619509615383
256741000,525022384,2024-10-08 08:02:00+00:00,2024-10-09 06:35:00+00:00,1353.0,-6.014316458333333,105.956359375
256741000,525201763,2024-10-03 15:32:00+00:00,2024-10-07 13:02:00+00:00,5610.0,-6.013277372685185,105.95547041666666
256741000,525701152,2024-10-06 17:02:00+00:00,2024-10-07 21:05:00+00:00,1683.0,-6.014703611111112,105.9567463888889
256741000,525701581,2024-09-25 18:32:00+00:00,2024-10-03 06:02:00+00:00,10770.0,-6.012586499999999,105.95697258333334
256741000,563073200,2024-10-06 22:08:00+00:00,2024-10-07 21:05:00+00:00,1377.0,-6.010345909090909,105.95721212121212
257087080,352002690,2024-06-21 16:04:00+00:00,2024-06-22 16:04:00+00:00,1440.0,-6.01350838888889,105.9558875
257087080,525024017,2024-06-22 00:31:00+00:00,2024-06-22 16:31:00+00:00,960.0,-6.016743392857143,105.95549136904762
311000154,354161000,2024-10-06 08:30:00+00:00,2024-10-09 06:33:00+00:00,4203.0,-6.01066125,105.9570917857143
311000154,525024236,2024-10-04 12:33:00+00:00,2024-10-06 07:30:00+00:00,2577.0,-6.0061615,105.96367933333333
311000154,525701162,2024-10-06 08:00:00+00:00,2024-10-08 07:39:00+00:00,2859.0,-6.00652111111111,105.96330166666667
311000154,563073200,2024-10-05 13:03:00+00:00,2024-10-06 11:30:00+00:00,1347.0,-6.009341249999999,105.95879611111111
311000859,525024016,2024-09-05 16:34:00+00:00,2024-09-06 18:01:00+00:00,1527.0,-6.014616041666667,105.95628625
311000859,525121059,2024-09-05 14:34:00+00:00,2024-09-07 01:01:00+00:00,2067.0,-6.010547222222222,105.95675861111113
311000859,525701581,2024-09-07 01:01:00+00:00,2024-09-07 02:04:00+00:00,63.0,-6.015112083333333,105.95650125
311992000,525111005,2024-09-14 11:00:00+00:00,2024-09-14 13:30:00+00:00,150.0,-5.892457291666666,105.99656333333331
311992000,563013800,2024-06-03 23:31:00+00:00,2024-06-04 08:01:00+00:00,510.0,-5.973043611111112,105.99066305555556
312917000,232027170,2024-07-29 01:01:00+00:00,2024-07-30 10:04:00+00:00,1983.0,-6.012472708333333,105.95470338541666
351108000,477537500,2024-10-30 04:36:00+00:00,2024-10-31 08:00:00+00:00,1644.0,-6.013676176470589,105.95661475490196
351108000,525016693,2024-10-31 04:00:00+00:00,2024-10-31 10:00:00+00:00,360.0,-6.017813611111111,105.9554625
351108000,525401097,2024-10-28 13:30:00+00:00,2024-10-28 23:30:00+00:00,600.0,-6.0171425,105.95477958333333
351108000,525701581,2024-10-27 02:06:00+00:00,2024-10-31 11:30:00+00:00,6324.0,-6.017629756944444,105.95645871527778
351108000,538005790,2024-10-30 04:00:00+00:00,2024-10-31 11:00:00+00:00,1860.0,-6.014175416666666,105.95653670454544
351108000,563189300,2024-10-30 05:00:00+00:00,2024-10-31 00:00:00+00:00,1140.0,-6.016596833333334,105.9535425
351148000,371279000,2024-08-24 07:01:00+00:00,2024-08-24 16:01:00+00:00,540.0,-6.010492999999999,105.95823216666668
351148000,525024016,2024-08-24 07:01:00+00:00,2024-08-24 14:31:00+00:00,450.0,-6.013680833333334,105.95912583333333
