mmsi_1,mmsi_2,timestamp,lat_1,lon_1,lat_2,lon_2,sog_1,sog_2,distance_km
525016447,525020177,2024-12-01 10:01:10+00:00,-5.967668333333333,106.12694333333333,-5.967343333333333,106.12668166666667,0.0,0.0,0.046296950861194175
525016447,525020177,2024-12-01 10:01:10+00:00,-5.967668333333333,106.12694333333333,-5.967343333333333,106.12668166666667,0.0,0.0,0.046296950861194175
525020177,525101852,2024-12-01 10:31:10+00:00,-5.967305,106.12664,-5.96721,106.126305,0.0,0.3,0.03852500729289011
525016447,525020177,2024-12-01 10:43:11+00:00,-5.9676,106.12691333333333,-5.967296666666667,106.126625,0.0,0.0,0.04641621137384758
525016447,525020177,2024-12-01 10:55:11+00:00,-5.967863333333334,106.12703833333333,-5.967553333333333,106.12687,0.2,0.2,0.03917626508518148
525020177,525020209,2024-12-01 11:01:11+00:00,-5.967765,106.12701166666666,-5.9681516666666665,106.12713,0.0,0.0,0.044942908946427905
525016447,525020177,2024-12-01 10:43:11+00:00,-5.9676,106.12691333333333,-5.967296666666667,106.126625,0.0,0.0,0.04641621137384758
525016447,525020177,2024-12-01 10:55:11+00:00,-5.967863333333334,106.12703833333333,-5.967553333333333,106.12687,0.2,0.2,0.03917626508518148
525020177,525020209,2024-12-01 11:01:11+00:00,-5.967765,106.12701166666666,-5.9681516666666665,106.12713,0.0,0.0,0.044942908946427905
525016447,525020177,2024-12-01 11:31:10+00:00,-5.968121666666667,106.12713666666667,-5.96772,106.12701,0.0,0.0,0.046808588838869285
525016447,525020177,2024-12-01 12:01:11+00:00,-5.967933333333334,106.12712166666667,-5.9675416666666665,106.12693,0.0,0.1,0.04843579939869586
525016447,525020209,2024-12-01 12:01:11+00:00,-5.967933333333334,106.12712166666667,-5.967838333333333,106.12706166666666,0.0,0.0,0.012474705087624646
525020177,525020209,2024-12-01 12:01:11+00:00,-5.9675416666666665,106.12693,-5.967838333333333,106.12706166666666,0.1,0.0,0.03605868740311541
525016447,525020177,2024-12-01 12:01:11+00:00,-5.967933333333334,106.12712166666667,-5.9675416666666665,106.12693,0.0,0.1,0.04843579939869586
525016447,525020209,2024-12-01 12:01:11+00:00,-5.967933333333334,106.12712166666667,-5.967838333333333,106.12706166666666,0.0,0.0,0.012474705087624646
525020177,525020209,2024-12-01 12:01:11+00:00,-5.9675416666666665,106.12693,-5.967838333333333,106.12706166666666,0.1,0.0,0.03605868740311541
525020209,525120003,2024-12-01 12:32:10+00:00,-5.96771,106.12700333333333,-5.967531666666667,106.12693333333333,0.0,0.0,0.021287313581245967
525016447,525020177,2024-12-01 12:43:13+00:00,-5.967763333333333,106.12706333333334,-5.967396666666667,106.126815,0.0,0.0,0.04915863594701609
525016447,525020177,2024-12-01 12:52:11+00:00,-5.967708333333333,106.12703833333333,-5.967363333333333,106.12678,0.0,0.0,0.0478318880800681
525016447,525020177,2024-12-01 13:04:11+00:00,-5.96769,106.12703166666667,-5.967366666666667,106.126785,0.0,0.0,0.04513079223233899
525016447,525020177,2024-12-01 12:43:13+00:00,-5.967763333333333,106.12706333333334,-5.967396666666667,106.126815,0.0,0.0,0.04915863594701609
525016447,525020177,2024-12-01 12:52:11+00:00,-5.967708333333333,106.12703833333333,-5.967363333333333,106.12678,0.0,0.0,0.0478318880800681
525016447,525020177,2024-12-01 13:04:11+00:00,-5.96769,106.12703166666667,-5.967366666666667,106.126785,0.0,0.0,0.04513079223233899
525020177,525020209,2024-12-01 13:31:10+00:00,-5.967413333333333,106.12682666666667,-5.967788333333333,106.12707166666667,0.0,0.0,0.04972803127430498
525020209,525120003,2024-12-01 14:00:09+00:00,-5.96756,106.12691166666667,-5.967386666666667,106.126855,0.0,0.0,0.020267040333001824
525020209,525120003,2024-12-01 14:00:09+00:00,-5.96756,106.12691166666667,-5.967386666666667,106.126855,0.0,0.0,0.020267040333001824
525016447,525020177,2024-12-01 14:43:12+00:00,-5.96785,106.12708166666667,-5.967475,106.12686166666667,0.0,0.0,0.04827727687627312
525020177,525020209,2024-12-01 14:52:10+00:00,-5.967486666666667,106.12687666666666,-5.967818333333334,106.12705833333334,0.0,0.0,0.04199707761170477
525016447,525020177,2024-12-01 15:01:11+00:00,-5.96785,106.12709,-5.967475,106.12687666666666,0.0,0.0,0.04790994086585849
525020177,525020209,2024-12-01 15:13:10+00:00,-5.9674716666666665,106.12687666666666,-5.967775,106.12703666666667,0.0,0.0,0.03808883165542158
525016447,525020177,2024-12-01 14:43:12+00:00,-5.96785,106.12708166666667,-5.967475,106.12686166666667,0.0,0.0,0.04827727687627312
525020177,525020209,2024-12-01 14:52:10+00:00,-5.967486666666667,106.12687666666666,-5.967818333333334,106.12705833333334,0.0,0.0,0.04199707761170477
525016447,525020177,2024-12-01 15:01:11+00:00,-5.96785,106.12709,-5.967475,106.12687666666666,0.0,0.0,0.04790994086585849
525020177,525020209,2024-12-01 15:13:10+00:00,-5.9674716666666665,106.12687666666666,-5.967775,106.12703666666667,0.0,0.0,0.03808883165542158
525016447,525020177,2024-12-01 15:28:11+00:00,-5.96793,106.12712833333333,-5.967531666666667,106.12692666666666,0.0,0.0,0.0495908524660505
525016447,525020209,2024-12-01 15:28:11+00:00,-5.96793,106.12712833333333,-5.967918333333333,106.12709666666667,0.0,0.0,0.003734641396521338
525020177,525020209,2024-12-01 15:28:11+00:00,-5.967531666666667,106.12692666666666,-5.967918333333333,106.12709666666667,0.0,0.0,0.04692619828504132
525016447,525020209,2024-12-01 16:13:10+00:00,-5.967908333333333,106.12714333333334,-5.967793333333334,106.12707333333333,0.0,0.0,0.014948184968659763
525016447,525020209,2024-12-01 16:13:10+00:00,-5.967908333333333,106.12714333333334,-5.967793333333334,106.12707333333333,0.0,0.0,0.014948184968659763
525020209,525120003,2024-12-01 16:26:07+00:00,-5.967603333333333,106.126975,-5.967433333333333,106.12688,0.1,0.0,0.021626613404490964
525016449,525120003,2024-12-01 16:39:02+00:00,-5.967445,106.12687166666667,-5.967513333333334,106.12695166666667,0.0,0.0,0.011662365426492627
525020209,525120003,2024-12-01 20:13:04+00:00,-5.968763333333333,106.12705666666666,-5.968608333333333,106.12715666666666,0.0,0.0,0.020478251150434324
525020209,525120003,2024-12-01 20:13:04+00:00,-5.968763333333333,106.12705666666666,-5.968608333333333,106.12715666666666,0.0,0.0,0.020478251150434324
