mmsi_1,mmsi_2,start_time,end_time,duration_min,lat,lon
525002061,525002068,2024-07-25 19:37:00+00:00,2024-10-16 21:30:00+00:00,147,-5.952013350340136,105.96712589569161
525002061,525002086,2024-06-17 07:32:00+00:00,2024-09-25 17:30:00+00:00,78,-5.956647051282052,105.98645729700856
525002061,525003465,2024-06-01 00:00:00+00:00,2024-10-02 20:30:00+00:00,33,-5.939176767676768,105.97372126262626
525002061,525004089,2024-06-05 05:30:00+00:00,2024-10-31 13:32:00+00:00,86,-5.953644699612403,105.98430115310077
525002061,525006235,2024-06-01 11:31:00+00:00,2024-10-31 14:32:00+00:00,72,-5.953644872685185,105.98782334490741
525002061,525012215,2024-06-01 01:30:00+00:00,2024-07-09 12:30:00+00:00,31,-5.94995626344086,105.9896523924731
525002061,525015491,2024-06-01 00:00:00+00:00,2024-10-28 11:00:00+00:00,72,-5.951330173611112,105.98564693287037
525002061,525015932,2024-06-01 17:01:00+00:00,2024-10-30 04:30:00+00:00,105,-5.953032674603175,105.9888921825397
525002061,525021421,2024-06-03 06:30:00+00:00,2024-10-28 22:30:00+00:00,30,-5.947141027777778,105.98869372222222
525002061,525022100,2024-06-01 01:30:00+00:00,2024-08-16 01:31:00+00:00,55,-5.951147696969698,105.98798430303029
525002061,525022304,2024-06-06 11:03:00+00:00,2024-10-29 22:00:00+00:00,65,-5.953866474358975,105.98584466666665
525002061,525022330,2024-06-01 01:30:00+00:00,2024-09-22 15:00:00+00:00,52,-5.953444310897435,105.98561926282052
525002061,525023144,2024-06-01 20:04:00+00:00,2024-10-21 05:30:00+00:00,82,-5.9544597357723585,105.98304455284554
525002061,525024001,2024-06-04 22:30:00+00:00,2024-10-24 20:31:00+00:00,172,-5.952888120155039,105.98557349806202
525002061,525100375,2024-06-03 17:30:00+00:00,2024-09-29 13:30:00+00:00,47,-5.943199822695035,105.95937280141843
525002061,525100493,2024-06-01 01:30:00+00:00,2024-10-26 07:34:00+00:00,97,-5.950570189003436,105.98512621134022
525002061,525100582,2024-06-01 16:01:00+00:00,2024-10-28 01:00:00+00:00,37,-5.940358108108108,105.92591635135136
525002061,525100600,2024-06-01 01:30:00+00:00,2024-10-31 17:32:00+00:00,120,-5.9501689027777775,105.98951910416667
525002061,525100688,2024-06-01 22:04:00+00:00,2024-09-23 15:30:00+00:00,41,-5.9407239837398365,105.98582493902441
525002061,525100695,2024-06-01 00:00:00+00:00,2024-10-30 08:00:00+00:00,139,-5.951122727817746,105.99046332134292
525002061,525100777,2024-06-08 03:00:00+00:00,2024-09-19 13:30:00+00:00,38,-5.949163399122807,105.99180271929825
525002061,525100805,2024-06-19 23:32:00+00:00,2024-09-09 07:30:00+00:00,34,-5.949905073529411,105.9871943382353
525002061,525200031,2024-06-05 16:31:00+00:00,2024-10-24 01:45:00+00:00,68,-5.9525910906862745,105.98764278186273
525002061,525200126,2024-06-07 14:30:00+00:00,2024-10-20 01:30:00+00:00,72,-5.944996689814815,105.96829199074074
525002061,525200374,2024-06-16 04:30:00+00:00,2024-08-08 06:00:00+00:00,86,-5.952784680232559,105.98727542635658
525002061,525201093,2024-06-03 06:00:00+00:00,2024-09-28 07:00:00+00:00,114,-5.95234644005848,105.98829347953216
525002061,525400839,2024-06-16 03:30:00+00:00,2024-10-12 13:59:00+00:00,49,-5.951169710884354,105.98012537414965
525002061,525701439,2024-07-23 17:02:00+00:00,2024-09-09 06:30:00+00:00,32,-5.9541656510416665,105.9855953125
525002061,636019957,2024-10-04 09:32:00+00:00,2024-10-06 18:05:00+00:00,58,-5.962499137931035,105.98212665229886
525002063,525011110,2024-06-21 06:30:00+00:00,2024-07-31 22:00:00+00:00,140,-5.965373500000001,105.97451264285714
525002063,525015932,2024-06-15 03:00:00+00:00,2024-07-14 08:00:00+00:00,82,-5.959745132113821,105.9758432418699
525002063,525016714,2024-06-11 19:00:00+00:00,2024-07-15 08:00:00+00:00,125,-5.956412960000001,105.97290394666668
525002063,525100375,2024-06-12 03:30:00+00:00,2024-08-04 13:00:00+00:00,109,-5.959977194189602,105.97493228593272
525002063,525100582,2024-07-11 15:00:00+00:00,2024-08-06 05:30:00+00:00,46,-5.962566177536231,105.97831634057972
525002063,525701439,2024-07-10 18:30:00+00:00,2024-08-06 05:00:00+00:00,57,-5.9627627339181295,105.97657599415203
