mmsi_1,mmsi_2,start_time,end_time,duration_min,lat,lon
5631103,5631114,2025-10-28 00:39:00+00:00,2025-10-28 01:00:00+00:00,21.0,1.160358,103.74106
255916315,372072000,2025-10-27 23:15:00+00:00,2025-10-27 23:36:00+00:00,21.0,1.1887127,103.75033
477664400,567389000,2025-10-29 00:53:00+00:00,2025-10-29 01:17:00+00:00,24.0,1.1835638,103.747894
533180105,565483000,2025-11-01 23:52:00+00:00,2025-11-02 00:13:00+00:00,21.0,1.3129699,104.112915
